t,x,y,z,u,v,w
2024/10/7 16:04,908.2333138,5942.311399,-3088.612751,-6.095673216,2.851555334,3.697660277
2024/10/7 16:08,-570.223773,6398.54316,-2097.655987,-6.148319182,0.926422133,4.509036404
2024/10/7 16:12,-2006.461592,6381.326036,-951.0534948,-5.745870007,-1.069355294,4.986508405
2024/10/7 16:16,-3294.063095,5891.455693,266.1841537,-4.917272815,-2.987761466,5.093858289
2024/10/7 16:20,-4337.467182,4964.869551,1463.622299,-3.723536728,-4.685853961,4.822468675
2024/10/7 16:24,-5059.180404,3670.076128,2552.192184,-2.253242649,-6.036944678,4.192273474
2024/10/7 16:28,-5405.607612,2103.03888,3450.896014,-0.615660993,-6.940372802,3.250139569
2024/10/7 16:32,-5351.037465,379.9916164,4092.868175,1.067567879,-7.328923196,2.066219444
2024/10/7 16:36,-4899.52649,-1371.242534,4430.353841,2.671608765,-7.173804647,0.728585523
2024/10/7 16:40,-4084.540697,-3020.749843,4438.227431,4.077698719,-6.486442424,-0.663439044
2024/10/7 16:44,-2966.462124,-4446.106781,4115.824128,5.181639078,-5.317430274,-2.006561053
2024/10/7 16:48,-1628.174429,-5541.408445,3487.015693,5.901284764,-3.753074258,-3.200835243
2024/10/7 16:52,-168.9782805,-6225.174898,2598.507107,6.182862112,-1.909348827,-4.15714442
2024/10/7 16:56,1302.764674,-6446.490398,1516.411236,6.005160035,0.076568403,-4.803915715
2024/10/7 17:00,2677.724995,-6188.905184,321.3372833,5.381428172,2.056455231,-5.092723673
2024/10/7 17:04,3853.844553,-5471.732583,-897.6756599,4.358621242,3.882486625,-5.002238164
2024/10/7 17:08,4744.023008,-4348.553335,-2049.909113,3.013617,5.418760753,-4.539848768
2024/10/7 17:12,5282.619337,-2903.07182,-3049.80773,1.447135128,6.55175623,-3.740859394
2024/10/7 17:16,5430.234147,-1242.698051,-3823.354533,-0.224284143,7.198625358,-2.665452199
2024/10/7 17:20,5176.45135,509.5551452,-4313.489391,-1.877172076,7.312893491,-1.393815667
2024/10/7 17:24,4540.411366,2224.19036,-4484.1923,-3.390171355,6.887221275,-0.019992039
2024/10/7 17:28,3569.265975,3774.671151,-4322.994668,-4.652571695,5.953398402,1.354968849
2024/10/7 17:32,2334.689188,5046.555117,-3841.815287,-5.571895453,4.579813346,2.630066506
2024/10/7 17:36,927.7127107,5945.758995,-3076.108856,-6.080263137,2.866803203,3.711297677
2024/10/7 17:40,-547.8171522,6405.471374,-2082.377926,-6.139480366,0.939984197,4.518373045
2024/10/7 17:44,-1982.78691,6391.201839,-934.1291616,-5.744206255,-1.058493167,4.99079291
2024/10/7 17:48,-3270.870793,5903.538289,283.4931391,-4.922937011,-2.980347828,5.092765045
2024/10/7 17:52,-4316.477124,4978.257272,1480.02928,-3.736105341,-4.682460492,4.816088667
2024/10/7 17:56,-5041.943983,3683.768806,2566.475317,-2.271755884,-6.037804899,4.181061547
2024/10/7 18:00,-5393.395433,2116.023603,3461.988676,-0.638767462,-6.945372177,3.234938653
2024/10/7 18:04,-5344.755685,391.3089854,4099.948135,1.04157393,-7.337738648,2.048186437
2024/10/7 18:08,-4899.634008,-1362.434114,4432.894046,2.644681833,-7.185758029,0.709017937
2024/10/7 18:12,-4091.027671,-3015.097336,4436.030137,4.051788309,-6.500621369,-0.683100886
2024/10/7 18:16,-2978.853606,-4444.022661,4109.049351,5.158656885,-5.332816943,-2.024799014
2024/10/7 18:20,-1645.548708,-5543.051322,3476.170223,5.883009441,-3.768534956,-3.216313731
2024/10/7 18:24,-190.0346242,-6230.416793,2584.396218,6.170643063,-1.923692458,-4.168710728
2024/10/7 18:28,1279.59672,-6454.932622,1500.082859,5.999890675,0.06441224,-4.810713262
