Time,NADH,ATP
510.52,1.006972184,2.067547378
510.53,1.006853738,2.067521089
510.54,1.00673512,2.067494763
510.55,1.006616361,2.067468408
510.56,1.006497494,2.067442031
510.57,1.006378551,2.067415638
510.58,1.006259563,2.067389237
510.59,1.006140562,2.067362835
510.6,1.006021581,2.067336439
510.61,1.005902652,2.067310057
510.62,1.005783805,2.067283694
510.63,1.005665074,2.067257359
510.64,1.00554649,2.067231058
510.65,1.005428085,2.067204799
510.66,1.005309891,2.067178588
510.67,1.00519194,2.067152433
510.68,1.005074264,2.067126341
510.69,1.004956895,2.067100318
510.7,1.004839865,2.067074373
510.71,1.004723206,2.067048512
510.72,1.004606949,2.067022741
510.73,1.004491127,2.066997069
510.74,1.004375772,2.066971502
510.75,1.004260916,2.066946048
510.76,1.00414659,2.066920713
510.77,1.004032826,2.066895505
510.78,1.003919657,2.06687043
510.79,1.003807114,2.066845496
510.8,1.00369523,2.06682071
510.81,1.003584036,2.066796079
510.82,1.003473564,2.06677161
510.83,1.003363847,2.06674731
510.84,1.003254915,2.066723186
510.85,1.003146802,2.066699246
510.86,1.003039539,2.066675496
510.87,1.002933157,2.066651943
510.88,1.00282769,2.066628595
510.89,1.002723168,2.066605459
510.9,1.002619625,2.066582542
510.91,1.002517091,2.06655985
510.92,1.002415599,2.066537391
510.93,1.00231518,2.066515173
510.94,1.002215868,2.066493201
510.95,1.002117692,2.066471484
510.96,1.002020687,2.066450028
510.97,1.001924882,2.066428841
510.98,1.001830311,2.066407929
510.99,1.001737006,2.0663873
511,1.001644998,2.06636696
511.01,1.001554319,2.066346917
511.02,1.001465001,2.066327178
511.03,1.001377077,2.06630775
511.04,1.001290577,2.06628864
511.05,1.001205535,2.066269855
511.06,1.001121982,2.066251402
511.07,1.001039949,2.066233289
511.08,1.00095947,2.066215522
511.09,1.000880575,2.066198109
511.1,1.000803297,2.066181056
511.11,1.000727668,2.066164371
511.12,1.00065372,2.066148061
511.13,1.000581484,2.066132132
511.14,1.000510993,2.066116593
511.15,1.000442278,2.06610145
511.16,1.000375372,2.066086709
511.17,1.000310306,2.066071926
511.18,1.000248245,2.066050352
511.19,1.00018504,2.066028164
511.2,1.000120097,2.066005372
511.21,1.000053446,2.065981988
511.22,0.999985117,2.065958022
511.23,0.999915141,2.065933484
511.24,0.999843549,2.065908386
511.25,0.999770371,2.065882737
511.26,0.999695637,2.065856549
511.27,0.999619379,2.065829832
511.28,0.999541626,2.065802596
511.29,0.999462409,2.065774853
511.3,0.999381759,2.065746613
511.31,0.999299705,2.065717886
511.32,0.99921628,2.065688684
511.33,0.999131512,2.065659017
511.34,0.999045433,2.065628895
511.35,0.998958074,2.06559833
511.36,0.998869463,2.065567331
511.37,0.998779633,2.06553591
511.38,0.998688614,2.065504077
511.39,0.998596436,2.065471842
511.4,0.998503129,2.065439217
511.41,0.998408724,2.065406212
511.42,0.998313252,2.065372838
511.43,0.998216743,2.065339105
511.44,0.998119228,2.065305024
511.45,0.998020737,2.065270605
511.46,0.9979213,2.06523586
511.47,0.997820949,2.065200798
511.48,0.997719713,2.065165431
511.49,0.997617624,2.065129769
511.5,0.997514711,2.065093823
511.51,0.997411005,2.065057603
511.52,0.997306537,2.06502112
511.53,0.997201337,2.064984385
511.54,0.997095436,2.064947408
511.55,0.996988863,2.0649102
511.56,0.996881651,2.064872772
511.57,0.996773828,2.064835133
511.58,0.996665427,2.064797296
511.59,0.996556476,2.06475927
511.6,0.996447007,2.064721066
511.61,0.996337051,2.064682695
511.62,0.996226637,2.064644168
511.63,0.996115796,2.064605494
511.64,0.996004559,2.064566685
511.65,0.995892956,2.064527752
511.66,0.995781018,2.064488704
511.67,0.995668775,2.064449553
511.68,0.995556258,2.064410309
511.69,0.995443496,2.064370983
511.7,0.995330522,2.064331586
511.71,0.995217365,2.064292128
511.72,0.995104055,2.064252619
511.73,0.994990624,2.064213071
511.74,0.994877102,2.064173494
511.75,0.994763518,2.064133898
511.76,0.994649905,2.064094295
511.77,0.994536291,2.064054695
511.78,0.994422709,2.064015108
511.79,0.994309187,2.063975546
511.8,0.994195757,2.063936018
511.81,0.99408245,2.063896536
511.82,0.993969295,2.06385711
511.83,0.993856324,2.063817751
511.84,0.993743566,2.06377847
511.85,0.993631053,2.063739276
511.86,0.993518814,2.063700181
511.87,0.993406881,2.063661196
511.88,0.993295283,2.06362233
511.89,0.993184051,2.063583595
511.9,0.993073217,2.063545001
511.91,0.992962809,2.063506559
511.92,0.99285286,2.06346828
511.93,0.992743398,2.063430173
511.94,0.992634456,2.063392251
511.95,0.992526063,2.063354523
511.96,0.992418249,2.063317
511.97,0.992311046,2.063279693
511.98,0.992204483,2.063242612
511.99,0.992098592,2.063205768
512,0.991993403,2.063169171
512.01,0.991888946,2.063132833
512.02,0.991785252,2.063096764
512.03,0.991682351,2.063060974
512.04,0.991580274,2.063025475
512.05,0.991479051,2.062990276
512.06,0.991378713,2.062955389
512.07,0.99127929,2.062920823
512.08,0.991180813,2.062886591
512.09,0.991083313,2.062852702
512.1,0.990986819,2.062819166
512.11,0.990891363,2.062785996
512.12,0.990796974,2.062753201
512.13,0.990703684,2.062720791
512.14,0.990611523,2.062688778
512.15,0.990520521,2.062657173
512.16,0.990430709,2.062625985
512.17,0.990342117,2.062595225
512.18,0.990254776,2.062564905
512.19,0.990168716,2.062535034
512.2,0.990083969,2.062505624
512.21,0.990000563,2.062476684
512.22,0.989918531,2.062448227
512.23,0.989837902,2.062420261
512.24,0.989758706,2.062392799
512.25,0.989680975,2.06236585
512.26,0.989604739,2.062339425
512.27,0.989530029,2.062313535
512.28,0.989456874,2.062288191
512.29,0.989385306,2.062263402
512.3,0.989315354,2.06223918
512.31,0.98924705,2.062215536
512.32,0.989180424,2.06219248
512.33,0.989115506,2.062170022
512.34,0.989052327,2.062148174
512.35,0.988991188,2.062116287
512.36,0.988930744,2.062072611
512.37,0.988868592,2.062027716
512.38,0.988804761,2.061981623
512.39,0.988739281,2.061934354
512.4,0.988672181,2.06188593
512.41,0.988603491,2.061836372
512.42,0.988533241,2.061785702
512.43,0.98846146,2.06173394
512.44,0.988388179,2.061681109
512.45,0.988313426,2.061627228
512.46,0.988237232,2.06157232
512.47,0.988159626,2.061516406
512.48,0.988080638,2.061459507
512.49,0.988000297,2.061401645
512.5,0.987918633,2.06134284
512.51,0.987835676,2.061283114
512.52,0.987751456,2.061222488
512.53,0.987666002,2.061160984
512.54,0.987579343,2.061098623
512.55,0.98749151,2.061035425
512.56,0.987402532,2.060971413
512.57,0.987312439,2.060906607
512.58,0.98722126,2.060841029
512.59,0.987129026,2.060774701
512.6,0.987035765,2.060707643
512.61,0.986941508,2.060639876
512.62,0.986846284,2.060571422
512.63,0.986750122,2.060502303
512.64,0.986653053,2.060432539
512.65,0.986555107,2.060362152
512.66,0.986456311,2.060291163
512.67,0.986356698,2.060219593
512.68,0.986256295,2.060147464
512.69,0.986155134,2.060074797
512.7,0.986053243,2.060001612
512.71,0.985950651,2.059927933
512.72,0.98584739,2.059853779
512.73,0.985743488,2.059779171
512.74,0.985638975,2.059704133
512.75,0.985533881,2.059628683
512.76,0.985428236,2.059552845
512.77,0.985322068,2.059476638
512.78,0.985215409,2.059400085
512.79,0.985108287,2.059323207
512.8,0.985000732,2.059246024
512.81,0.984892773,2.059168558
512.82,0.984784441,2.059090831
512.83,0.984675766,2.059012864
512.84,0.984566776,2.058934678
512.85,0.984457501,2.058856294
512.86,0.984347972,2.058777733
512.87,0.984238217,2.058699017
512.88,0.984128267,2.058620168
512.89,0.984018151,2.058541205
512.9,0.983907899,2.058462152
512.91,0.98379754,2.058383028
512.92,0.983687104,2.058303855
512.93,0.983576621,2.058224655
512.94,0.983466121,2.058145449
512.95,0.983355632,2.058066258
512.96,0.983245186,2.057987103
512.97,0.983134811,2.057908005
512.98,0.983024537,2.057828986
512.99,0.982914393,2.057750068
513,0.98280441,2.057671271
513.01,0.982694618,2.057592616
513.02,0.982585045,2.057514125
513.03,0.982475721,2.05743582
513.04,0.982366677,2.057357721
513.05,0.982257941,2.05727985
513.06,0.982149544,2.057202228
513.07,0.982041515,2.057124876
513.08,0.981933883,2.057047816
513.09,0.98182668,2.056971068
513.1,0.981719933,2.056894655
513.11,0.981613673,2.056818597
513.12,0.981507929,2.056742916
513.13,0.981402732,2.056667632
513.14,0.98129811,2.056592768
513.15,0.981194094,2.056518345
513.16,0.981090712,2.056444383
513.17,0.980987996,2.056370904
513.18,0.980885974,2.05629793
513.19,0.980784676,2.056225481
513.2,0.980684132,2.056153579
513.21,0.980584371,2.056082245
513.22,0.980485424,2.056011501
513.23,0.980387319,2.055941367
513.24,0.980290087,2.055871866
513.25,0.980193756,2.055803017
513.26,0.980098358,2.055734843
513.27,0.980003921,2.055667365
513.28,0.979910475,2.055600604
513.29,0.97981805,2.055534581
513.3,0.979726675,2.055469318
513.31,0.97963638,2.055404836
513.32,0.979547195,2.055341156
513.33,0.97945915,2.055278299
513.34,0.979372273,2.055216287
513.35,0.979286596,2.055155142
513.36,0.979202146,2.055094883
513.37,0.979118955,2.055035533
513.38,0.979037052,2.054977113
513.39,0.978956466,2.054919643
513.4,0.978877227,2.054863147
513.41,0.978799365,2.054807643
513.42,0.978722909,2.054753155
513.43,0.97864789,2.054699703
513.44,0.978574336,2.054647308
513.45,0.978502278,2.054595992
513.46,0.978431744,2.054545777
513.47,0.978362766,2.054496682
513.48,0.978295372,2.05444873
513.49,0.978229592,2.054401942
513.5,0.978165455,2.054356339
513.51,0.978102992,2.054311942
513.52,0.978042233,2.054268773
513.53,0.977991883,2.054238978
513.54,0.977946425,2.054209512
513.55,0.977899707,2.054179238
513.56,0.977851748,2.054148173
513.57,0.977802573,2.054116329
513.58,0.977752201,2.054083721
513.59,0.977700657,2.054050364
513.6,0.977647961,2.054016271
513.61,0.977594136,2.053981456
513.62,0.977539203,2.053945934
513.63,0.977483186,2.053909719
513.64,0.977426105,2.053872825
513.65,0.977367984,2.053835266
513.66,0.977308843,2.053797057
513.67,0.977248706,2.053758212
513.68,0.977187593,2.053718744
513.69,0.977125528,2.053678669
513.7,0.977062533,2.053637999
513.71,0.976998628,2.05359675
513.72,0.976933837,2.053554936
513.73,0.976868182,2.05351257
513.74,0.976801683,2.053469667
513.75,0.976734365,2.053426241
513.76,0.976666248,2.053382307
513.77,0.976597355,2.053337878
513.78,0.976527708,2.053292969
513.79,0.976457328,2.053247594
513.8,0.976386239,2.053201766
513.81,0.976314461,2.053155501
513.82,0.976242017,2.053108812
513.83,0.976168929,2.053061714
513.84,0.97609522,2.053014221
513.85,0.976020911,2.052966346
513.86,0.975946023,2.052918105
513.87,0.975870581,2.052869511
513.88,0.975794604,2.052820578
513.89,0.975718116,2.052771322
513.9,0.975641138,2.052721755
513.91,0.975563693,2.052671892
513.92,0.975485803,2.052621747
513.93,0.975407489,2.052571335
513.94,0.975328774,2.052520669
513.95,0.97524968,2.052469764
513.96,0.975170228,2.052418634
513.97,0.975090442,2.052367293
513.98,0.975010342,2.052315756
513.99,0.974929951,2.052264036
514,0.974849292,2.052212148
514.01,0.974768385,2.052160105
514.02,0.974687254,2.052107923
514.03,0.97460592,2.052055615
514.04,0.974524405,2.052003195
514.05,0.974442732,2.051950678
514.06,0.974360922,2.051898078
514.07,0.974278998,2.051845408
514.08,0.974196981,2.051792684
514.09,0.974114894,2.051739919
514.1,0.974032758,2.051687128
514.11,0.973950596,2.051634324
514.12,0.97386843,2.051581523
514.13,0.973786282,2.051528737
514.14,0.973704173,2.051475982
514.15,0.973622127,2.051423271
514.16,0.973540165,2.051370618
514.17,0.973458309,2.051318039
514.18,0.97337658,2.051265546
514.19,0.973295002,2.051213155
514.2,0.973213597,2.051160879
514.21,0.973132385,2.051108733
514.22,0.973051391,2.05105673
514.23,0.972970634,2.051004885
514.24,0.972890138,2.050953212
514.25,0.972809925,2.050901726
514.26,0.972730016,2.05085044
514.27,0.972650434,2.050799368
514.28,0.9725712,2.050748526
514.29,0.972492338,2.050697926
514.3,0.972413868,2.050647584
514.31,0.972335813,2.050597513
514.32,0.972258195,2.050547727
514.33,0.972181036,2.050498242
514.34,0.972104358,2.05044907
514.35,0.972028184,2.050400226
514.36,0.971952535,2.050351725
514.37,0.971877432,2.05030358
514.38,0.9718029,2.050255805
514.39,0.971728958,2.050208416
514.4,0.97165563,2.050161425
514.41,0.971582938,2.050114848
514.42,0.971510903,2.050068698
514.43,0.971439548,2.05002299
514.44,0.971368894,2.049977737
514.45,0.971298965,2.049932954
514.46,0.971229781,2.049888656
514.47,0.971161365,2.049844856
514.48,0.971093738,2.049801568
514.49,0.971026924,2.049758807
514.5,0.970960944,2.049716586
514.51,0.97089582,2.049674921
514.52,0.970831574,2.049633825
514.53,0.970768229,2.049593312
514.54,0.970705805,2.049553397
514.55,0.970644326,2.049514094
514.56,0.970583814,2.049475417
514.57,0.97052429,2.049437379
514.58,0.970465776,2.049399997
514.59,0.970408295,2.049363282
514.6,0.970351869,2.04932725
514.61,0.970296519,2.049291915
514.62,0.970242268,2.049257292
514.63,0.970189138,2.049223393
514.64,0.970137151,2.049190234
514.65,0.970086329,2.049157828
514.66,0.970036694,2.04912619
514.67,0.969988267,2.049095334
514.68,0.969941072,2.049065275
514.69,0.96989513,2.049036025
514.7,0.969850563,2.049009968
514.71,0.969816659,2.048988219
514.72,0.969781789,2.048965858
514.73,0.969745968,2.048942898
514.74,0.969709214,2.048919348
514.75,0.969671543,2.048895219
514.76,0.969632971,2.048870521
514.77,0.969593517,2.048845266
514.78,0.969553195,2.048819463
514.79,0.969512024,2.048793124
514.8,0.969470019,2.048766259
514.81,0.969427198,2.048738878
514.82,0.969383577,2.048710993
514.83,0.969339173,2.048682614
514.84,0.969294002,2.048653752
514.85,0.969248082,2.048624417
514.86,0.96920143,2.04859462
514.87,0.969154061,2.048564371
514.88,0.969105993,2.048533682
514.89,0.969057242,2.048502562
514.9,0.969007825,2.048471023
514.91,0.96895776,2.048439076
514.92,0.968907061,2.048406729
514.93,0.968855747,2.048373996
514.94,0.968803835,2.048340885
514.95,0.96875134,2.048307408
514.96,0.968698279,2.048273575
514.97,0.96864467,2.048239397
514.98,0.968590529,2.048204885
514.99,0.968535872,2.048170049
515,0.968480717,2.0481349
515.01,0.96842508,2.048099448
515.02,0.968368978,2.048063704
515.03,0.968312428,2.048027679
515.04,0.968255446,2.047991384
515.05,0.968198049,2.047954829
515.06,0.968140254,2.047918024
515.07,0.968082078,2.04788098
515.08,0.968023537,2.047843709
515.09,0.967964648,2.04780622
515.1,0.967905428,2.047768524
515.11,0.967845894,2.047730633
515.12,0.967786062,2.047692555
515.13,0.967725948,2.047654303
515.14,0.967665571,2.047615887
515.15,0.967604946,2.047577317
515.16,0.96754409,2.047538604
515.17,0.967483021,2.047499758
515.18,0.967421753,2.047460791
515.19,0.967360306,2.047421713
515.2,0.967298694,2.047382535
515.21,0.967236936,2.047343267
515.22,0.967175047,2.04730392
515.23,0.967113044,2.047264504
515.24,0.967050945,2.04722503
515.25,0.966988765,2.047185509
515.26,0.966926522,2.047145952
515.27,0.966864232,2.047106368
515.28,0.966801912,2.04706677
515.29,0.966739579,2.047027166
515.3,0.96667725,2.046987569
515.31,0.966614941,2.046947988
515.32,0.966552668,2.046908434
515.33,0.96649045,2.046868919
515.34,0.966428302,2.046829451
515.35,0.966366241,2.046790043
515.36,0.966304284,2.046750705
515.37,0.966242448,2.046711447
515.38,0.966180749,2.046672281
515.39,0.966119204,2.046633216
515.4,0.96605783,2.046594263
515.41,0.965996643,2.046555433
515.42,0.965935661,2.046516737
515.43,0.9658749,2.046478185
515.44,0.965814377,2.046439788
515.45,0.965754109,2.046401557
515.46,0.965694111,2.046363502
515.47,0.965634402,2.046325633
515.48,0.965574997,2.046287962
515.49,0.965515914,2.046250499
515.5,0.965457169,2.046213255
515.51,0.965398779,2.04617624
515.52,0.965340761,2.046139465
515.53,0.965283131,2.046102941
515.54,0.965225906,2.046066678
515.55,0.965169103,2.046030687
515.56,0.965112739,2.045994978
515.57,0.96505683,2.045959563
515.58,0.965001393,2.045924451
515.59,0.964946445,2.045889654
515.6,0.964892002,2.045855182
515.61,0.964838082,2.045821045
515.62,0.964784701,2.045787255
515.63,0.964731875,2.045753822
515.64,0.964679622,2.045720757
515.65,0.964627959,2.04568807
515.66,0.964576901,2.045655772
515.67,0.964526466,2.045623873
515.68,0.96447667,2.045592385
515.69,0.964427531,2.045561317
515.7,0.964379064,2.045530681
515.71,0.964331287,2.045500487
515.72,0.964284217,2.045470746
515.73,0.964237869,2.045441468
515.74,0.964192262,2.045412664
515.75,0.964147411,2.045384344
515.76,0.964103333,2.04535652
515.77,0.964060045,2.045329202
515.78,0.964017564,2.045302401
515.79,0.963975907,2.045276126
515.8,0.96393509,2.04525039
515.81,0.96389513,2.045225202
515.82,0.963856043,2.045200573
515.83,0.963817847,2.045176514
515.84,0.963780559,2.045153035
515.85,0.963744194,2.045130147
515.86,0.96370877,2.045107861
515.87,0.963674303,2.045086187
515.88,0.963643777,2.045048129
515.89,0.963617278,2.045004105
515.9,0.963590037,2.044958869
515.91,0.963562066,2.044912441
515.92,0.96353338,2.044864843
515.93,0.96350399,2.044816095
515.94,0.96347391,2.04476622
515.95,0.963443152,2.044715238
515.96,0.96341173,2.044663171
515.97,0.963379656,2.04461004
515.98,0.963346943,2.044555867
515.99,0.963313605,2.044500672
516,0.963279654,2.044444477
516.01,0.963245102,2.044387303
516.02,0.963209964,2.044329171
516.03,0.963174252,2.044270103
516.04,0.963137979,2.04421012
516.05,0.963101158,2.044149243
516.06,0.963063802,2.044087494
516.07,0.963025923,2.044024893
516.08,0.962987535,2.043961463
516.09,0.96294865,2.043897224
516.1,0.962909282,2.043832197
516.11,0.962869443,2.043766405
516.12,0.962829147,2.043699867
516.13,0.962788406,2.043632606
516.14,0.962747233,2.043564643
516.15,0.962705641,2.043495998
516.16,0.962663644,2.043426694
516.17,0.962621253,2.043356751
516.18,0.962578483,2.043286192
516.19,0.962535345,2.043215036
516.2,0.962491853,2.043143305
516.21,0.96244802,2.043071022
516.22,0.962403859,2.042998206
516.23,0.962359382,2.042924879
516.24,0.962314602,2.042851063
516.25,0.962269534,2.042776778
516.26,0.962224188,2.042702047
516.27,0.962178579,2.042626889
516.28,0.962132719,2.042551328
516.29,0.962086621,2.042475383
516.3,0.962040299,2.042399076
516.31,0.961993764,2.042322428
516.32,0.961947031,2.042245461
516.33,0.961900111,2.042168196
516.34,0.961853019,2.042090655
516.35,0.961805766,2.042012857
516.36,0.961758365,2.041934826
516.37,0.961710831,2.041856581
516.38,0.961663175,2.041778145
516.39,0.96161541,2.041699538
516.4,0.96156755,2.041620783
516.41,0.961519608,2.041541899
516.42,0.961471595,2.041462909
516.43,0.961423526,2.041383833
516.44,0.961375413,2.041304693
